index,index at directory,label,link,number of tokens,number of verbs,number of subjunctive and imperative verbs,number of adjectives,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,percentage of news with speeling errors,emotiveness,diversity
3079,2855-meta.txt,fake,https://www.diariodobrasil.org/proxima-segunda-9-tem-bomba-no-senado-delcidio-ira-a-ccj-para-delatar-renan-e-lula/,254,32,0,6,0,0,9,0.0,0.125,0.615385
3080,1898-meta.txt,fake,https://www.diariodobrasil.org/reporter-do-oriente-medio-flagra-helicoptero-americano-escoltando-frota-do-estado-islamico/,177,26,0,13,0,0,6,0.011976,0.209877,0.730539
3081,549-meta.txt,fake,https://www.diariodobrasil.org/deputado-responde-para-benito-di-paula-nao-lhe-cabe-dizer-o-que-os-outros-devem-ou-nao-cantar/,347,54,2,13,1,0,30,0.0,0.327869,0.608392
3082,3305-meta.txt,fake,https://www.diariodobrasil.org/a-prepotencia-petista-que-desafia-os-poderes-brasileiros/,209,37,5,20,3,0,13,0.0,0.425,0.642857
3083,1684-meta.txt,fake,https://www.diariodobrasil.org/governador-do-rn-autoriza-a-entrada-de-forcas-policiais-em-alcacuz-essa-responsabilidade-sera-minha/,139,27,1,2,2,1,13,0.00854701,0.0983607,0.74359
3084,2791-meta.txt,fake,https://www.diariodobrasil.org/cunha-tenta-se-defender-e-complica-a-esposa-as-despesas-sao-da-minha-mulher-eu-era-dependente-dela/,332,36,1,8,3,0,22,0.0,0.136752,0.611111
3085,1421-meta.txt,fake,https://www.diariodobrasil.org/mais-falso-que-nota-de-r-300-renan-decide-se-aliar-a-lula-em-2018/,155,21,0,6,0,0,8,0.00735294,0.262295,0.779412
3086,3491-meta.txt,fake,https://www.diariodobrasil.org/trechos-da-conversa-do-senador-petista-que-iria-facilitar-a-fuga-para-um-bandido-condenado/,87,7,1,6,0,0,1,0.0,0.266667,0.777778
3087,2041-meta.txt,fake,https://www.diariodobrasil.org/policia-federal-esta-no-senado-para-prender-policiais-legislativos-eles-estariam-ajudando-senadores-corruptos12/,129,21,0,8,0,0,8,0.0,0.215686,0.678899
3088,2627-meta.txt,fake,https://www.diariodobrasil.org/polemica-nas-redes-homem-faz-tatuagem-em-cao-e-diz-que-foi-para-prevenir-cancer/,357,55,0,11,1,0,19,0.00632911,0.178082,0.547468
3089,3293-meta.txt,fake,https://www.diariodobrasil.org/urgente-promotores-enquadram-lula-e-confirmam-que-empreiteira-fez-papel-de-laranja-do-petista/,360,42,0,14,0,0,20,0.003003,0.156863,0.594595
3090,1199-meta.txt,fake,https://www.diariodobrasil.org/dinossauros-da-politica-articulam-renuncia-de-temer-objetivo-e-conseguir-indulto-extincao-da-pena/,192,30,2,5,0,0,5,0.0,0.103448,0.711656
3091,2726-meta.txt,fake,https://www.diariodobrasil.org/suplicy-tentou-conversar-com-dilma-durante-3-anos-agora-jogada-as-tracas-ela-recebeu-o-ex-senador/,134,23,0,3,0,0,6,0.00884956,0.122807,0.743363
3092,501-meta.txt,fake,https://www.diariodobrasil.org/garoto-de-5-anos-se-lembra-de-outra-encarnacaomorri-num-incendio-agora-deus-me-mandou-de-volta/,381,73,1,9,6,0,27,0.0,0.165605,0.574018
3093,859-meta.txt,fake,https://www.diariodobrasil.org/so-love-bonner-e-a-nova-namorada-fazem-primeira-aparicao-publica-juntos/,144,19,1,10,0,0,6,0.032,0.275862,0.784
3094,926-meta.txt,fake,https://www.diariodobrasil.org/ex-marido-de-dilma-morre-aos-79-anos/,90,9,1,4,0,0,0,0.0,0.147059,0.8
3095,3050-meta.txt,fake,https://www.diariodobrasil.org/new-york-times-brasileiros-estao-com-nojo-de-seus-lideres-indicacao-de-lula-foi-ridicula/,179,29,0,6,0,0,9,0.0,0.162162,0.710345
3096,3320-meta.txt,fake,https://www.diariodobrasil.org/ciro-gomes-lula-mistura-politica-com-dinheiro-e-2-milhoes-para-um-filho-aqui-3-milhoes-acola/,445,74,2,21,2,0,28,0.00271739,0.232558,0.600543
3097,1801-meta.txt,fake,https://www.diariodobrasil.org/quando-chamaram-moro-de-savonarola-esqueceram-de-mencionar-lula-e-compara-lo-ao-papa-sanguinario-alexandre-vi/,771,118,4,33,2,0,54,0.0045045,0.294737,0.5
3098,935-meta.txt,fake,https://www.diariodobrasil.org/em-evento-lula-ameaca-a-imprensa-se-eu-for-presidente-vou-mandar-prender-todo-mundo/,269,53,6,3,3,0,22,0.0,0.144231,0.610329
3099,29-meta.txt,fake,https://afolhabrasil.com.br/politica/ciro-gomes-ataca-bolsonaro-doria-dilma-e-lula/,751,112,5,31,3,1,49,0.00457317,0.229167,0.527439
3100,1003-meta.txt,fake,https://www.diariodobrasil.org/problema-cardiaco-tira-william-waack-do-jornal-da-globo-apresentador-sera-operado-amanha/,109,17,0,7,0,0,1,0.0,0.302326,0.822917
3101,2319-meta.txt,fake,https://www.diariodobrasil.org/defesa-de-lula-ironiza-trabalhos-da-policia-federal-ministerio-publico-e-judiciario/,225,32,0,14,0,1,21,0.0,0.2625,0.581281
3102,3370-meta.txt,fake,https://www.diariodobrasil.org/delegados-da-policia-federal-denunciam-o-sucateamento-da-instituicao-pelo-governo-do-pt/,245,33,0,11,0,0,11,0.0,0.233333,0.697115
3103,35-meta.txt,fake,https://afolhabrasil.com.br/politica/deputado-tiririca-temer-nao-comprou-minha-honra/,229,41,0,10,6,0,26,0.0,0.271739,0.681373
3104,1103-meta.txt,fake,https://www.diariodobrasil.org/porque-a-alma-mais-honesta-do-brasil-tem-tanto-medo-da-justica01/,184,30,2,6,0,0,10,0.0,0.192771,0.646341
3105,2208-meta.txt,fake,https://www.diariodobrasil.org/ministro-de-temer-ironiza-e-diz-que-a-sensacao-de-assumir-um-cargo-sem-voto-direto-e-gostosa23/,135,24,0,8,1,0,10,0.0,0.236364,0.715517
3106,824-meta.txt,fake,https://www.diariodobrasil.org/fomos-enganados-estudo-mostra-que-criancas-que-nao-tomam-vacinas-sao-5-vezes-mais-saudaveis6/,108,20,0,5,0,0,5,0.0212766,0.270833,0.755319
3107,3546-meta.txt,fake,https://www.diariodobrasil.org/a-denuncia-de-caiado-espioes-cubanos-disfarcados-de-medicos-para-alimentar-o-comunismo-petista-e-o-caixa-2/,80,12,1,5,0,0,4,0.0,0.21875,0.820895
3108,3149-meta.txt,fake,https://www.diariodobrasil.org/em-portugal-dilma-e-cardozo-teriam-tentado-cooptar-o-presidente-do-stf-ricardo-lewandowski/,364,48,1,6,0,0,12,0.0,0.119205,0.540123
3109,3288-meta.txt,fake,https://www.diariodobrasil.org/candidatura-do-apresentador-silvio-santos-e-uma-hipotese-para-as-eleicoes-de-2018/,290,36,1,11,0,1,12,0.0,0.268519,0.61753
3110,3464-meta.txt,fake,https://www.diariodobrasil.org/dono-do-facebook-vai-doar-us-45-bilhoes-para-projetos-sociais-e-de-caridade/,310,40,3,17,0,0,14,0.00369004,0.231405,0.645756
3111,42-meta.txt,fake,https://afolhabrasil.com.br/politica/quatro-ex-presidentes-presos-ate-2019-e-o-que-lava-jato-esta-preparando/,571,76,4,30,0,0,34,0.0,0.236842,0.546816
3112,2066-meta.txt,fake,https://www.diariodobrasil.org/o-que-voce-acha-casal-decide-criar-bebe-com-genero-neutro-ninguem-sabe-se-e-homem-ou-mulher/,195,31,3,8,0,0,12,0.0,0.24359,0.652439
3113,1347-meta.txt,fake,https://www.diariodobrasil.org/coreia-desafia-o-mundo-e-diz-que-vai-testar-misseis-semanalmente/,216,35,1,16,0,0,7,0.010582,0.213483,0.708995
3114,1772-meta.txt,fake,https://www.diariodobrasil.org/simples-e-objetivo-aquele-que-matar-um-policial-sera-condenado-a-pena-de-morte/,209,39,2,13,0,0,19,0.0,0.22619,0.659341
3115,3553-meta.txt,fake,https://www.diariodobrasil.org/reporter-da-tv-record-sofre-avc-enquanto-fazia-materia-para-o-cidade-alerta/,242,33,0,9,0,0,11,0.0,0.197917,0.67619
3116,3560-meta.txt,fake,https://www.diariodobrasil.org/eneas-carneiro-sobre-lula-como-alguem-que-nunca-educou-a-si-mesmo-pode-dirigir-um-pais/,97,19,0,3,3,0,13,0.0,0.5,0.771084
3117,2032-meta.txt,fake,https://www.diariodobrasil.org/alexandre-borges-diz-que-deixara-o-brasil-apos-polemicas-com-videos-intimos/,255,41,3,8,5,0,26,0.0,0.247312,0.672811
3118,2950-meta.txt,fake,https://www.diariodobrasil.org/mst-e-cut-ja-comecaram-as-destruicoes-pelo-pais-afora/,153,25,0,2,0,0,9,0.0,0.181818,0.720588
3119,1100-meta.txt,fake,https://www.diariodobrasil.org/stf-manda-soltar-irma-e-primo-de-aecio-ex-assessor-de-zeze-perrella-tambem-sera-liberado/,135,24,3,3,0,0,1,0.0,0.078125,0.632479
3120,778-meta.txt,fake,https://www.diariodobrasil.org/jornalista-com-50-anos-de-carreira-diz-que-moro-vai-prender-lula-durante-depoimento-de-hoje-13/,184,32,5,6,0,0,8,0.00649351,0.24,0.681818
3121,2430-meta.txt,fake,https://www.diariodobrasil.org/urgente-homem-ameaca-explodir-predio-durante-exame-da-oab-em-salvador/,119,19,0,2,0,0,2,0.0,0.117647,0.64486
3122,2663-meta.txt,fake,https://www.diariodobrasil.org/mi-mi-mi-no-facebook-dilma-usa-rede-social-para-reclamar-de-restricoes-de-voos/,135,19,1,5,0,0,6,0.00847458,0.196429,0.771186
3123,727-meta.txt,fake,https://www.diariodobrasil.org/panico-nos-eua-canais-de-tv-sao-invadidos-e-mensagem-cita-o-armagedon-sinto-muito-o-fim-chegou/,162,29,0,7,1,1,11,0.0,0.19403,0.796992
3124,557-meta.txt,fake,https://www.diariodobrasil.org/o-que-voce-faria-se-o-mundo-fosse-acabar-jean-wyllys-responde-trepar-e-usar-drogas/,112,24,5,1,0,0,15,0.0,0.108696,0.655914
3125,2214-meta.txt,fake,https://www.diariodobrasil.org/governo-suspende-novos-contratos-do-fies-e-prouni/,86,10,3,3,0,0,0,0.0,0.176471,0.736842
3126,2605-meta.txt,fake,https://www.diariodobrasil.org/advogado-de-gleisi-era-o-operador-da-lavagem-marido-da-senadora-ficava-com-80/,122,11,0,3,0,0,0,0.0,0.0625,0.660194
3127,1087-meta.txt,fake,https://www.diariodobrasil.org/cortella-analisa-personalidades-de-2017-michel-temer-deveria-ter-renunciado/,371,57,4,26,0,1,39,0.0,0.343511,0.714286
3128,656-meta.txt,fake,https://www.diariodobrasil.org/oab-intima-dirceu-a-devolver-carteira-do-orgao-e-ele-responde-perdem-tempo-com-besteira/,161,21,1,2,0,0,7,0.0,0.1,0.676259
3129,1739-meta.txt,fake,https://www.diariodobrasil.org/aconteceu-em-fortaleza-casal-de-hospeda-em-hotel-beira-mar-resolve-fazer-amor-e-vira-atracao-turistica12/,113,25,1,4,0,0,2,0.0,0.127273,0.770833
3130,1968-meta.txt,fake,https://www.diariodobrasil.org/delcidio-abre-o-jogo-desde-o-mensalao-o-pmdb-e-o-principal-aliado-do-pt-vem-muita-bomba-por-ai/,75,9,1,2,0,0,2,0.0,0.129032,0.78125
3131,3046-meta.txt,fake,https://www.diariodobrasil.org/justica-suspende-novamente-a-posse-de-lula-o-nomeado-e-investigado-por-organizacao-criminosa/,265,33,0,18,0,0,5,0.0,0.237624,0.588983
3132,3444-meta.txt,fake,https://www.diariodobrasil.org/lula-vai-ao-rj-e-chora-me-sinto-indignado-cunha-nao-pensa-no-pais-impeachment-e-uma-insanidade/,222,34,1,3,2,0,10,0.0,0.125,0.586021
3133,2377-meta.txt,fake,https://www.diariodobrasil.org/professores-de-duque-de-caxiasrj-colocam-a-rede-globo-pra-correr-ao-vivo-pela-propria-globo/,126,20,1,4,0,0,5,0.0,0.117647,0.633929
3134,1540-meta.txt,fake,https://www.diariodobrasil.org/nasa-anuncia-descoberta-de-7-novos-planetas-um-deles-e-semelhante-a-terra-e-ha-chances-de-possuir-vidab/,245,30,0,19,1,0,8,0.0,0.297872,0.62844
3135,2163-meta.txt,fake,https://www.diariodobrasil.org/lula-procuradores-estimam-no-minimo-15-anos-de-prisao-para-o-petista15/,140,9,1,8,0,0,0,0.00806452,0.203704,0.653226
3136,2418-meta.txt,fake,https://www.diariodobrasil.org/delegacoes-estao-abandonando-a-vila-olimpica-apos-a-australia-hoje-foi-a-vez-da-suecia/,204,27,1,11,0,0,10,0.0,0.265823,0.709302
3137,2778-meta.txt,fake,https://www.diariodobrasil.org/audio-mostra-conversa-dentro-do-quarto-de-hotel-onde-ana-hickmann-sofreu-atentado/,117,14,0,5,0,0,1,0.01,0.173913,0.72
3138,1760-meta.txt,fake,https://www.diariodobrasil.org/urgente-rebeliao-em-presidio-da-paraiba-mata-dois-situacao-ainda-nao-foi-controlada/,113,12,0,5,0,0,3,0.0,0.333333,0.787234
3139,3-meta.txt,fake,https://ceticismopolitico.com/2017/11/28/alckmin-diz-que-por-ele-psdb-desembarca-mas-nao-explica-se-utilizara-o-aparelho-do-filme-mib/,274,39,3,9,1,0,14,0.0,0.262136,0.669643
3140,491-meta.txt,fake,https://www.diariodobrasil.org/cuidado-congresso-planeja-pec-para-anistiar-temer-e-todos-os-ex-presidentes/,212,29,1,9,0,0,14,0.0,0.204819,0.683333
3141,3092-meta.txt,fake,https://www.diariodobrasil.org/efeito-reverso-com-a-nomeacao-de-lula-dilma-da-um-tiro-no-pe-impeachment-voltara-com-forca-total/,191,26,0,15,0,0,10,0.0,0.375,0.694118
3142,1475-meta.txt,fake,https://www.diariodobrasil.org/pmdb-e-o-principal-culpado-pela-nao-votacao-da-pec-do-fim-do-foro/,208,23,3,4,0,0,11,0.00558659,0.219178,0.670391
3143,1516-meta.txt,fake,https://www.diariodobrasil.org/vera-holtz-compra-briga-virtual-com-malafaia-safadeza-e-conseguir-dinheiro-com-a-fe-alheia14/,159,23,0,11,0,0,5,0.0,0.246154,0.709924
3144,3083-meta.txt,fake,https://www.diariodobrasil.org/dilma-tira-sarro-do-povo-brasileiro-quem-sera-o-proximo-ministro-popozuda-tiririca-beira-mar-2/,171,24,1,7,0,0,7,0.0,0.189189,0.673611
3145,2046-meta.txt,fake,https://www.diariodobrasil.org/crime-renan-autorizou-compra-de-equipamentos-eletronicos-para-obstruir-trabalho-da-policia-federal/,109,17,0,7,0,0,1,0.0206186,0.215686,0.701031
3146,1300-meta.txt,fake,https://www.diariodobrasil.org/navio-de-guerra-da-russia-se-choca-com-navio-de-carga-15-militares-estao-desaparecidos/,135,18,0,6,0,0,3,0.0,0.181818,0.675
3147,2282-meta.txt,fake,https://www.diariodobrasil.org/vermelhou-janot-manda-destruir-provas-que-poderiam-colocar-lula-na-cadeia/,223,42,0,5,0,0,9,0.0,0.0754717,0.572165
3148,1629-meta.txt,fake,https://www.diariodobrasil.org/cortella-sobre-o-muro-de-trump-injustica-historica-muro-da-vergonha/,124,14,1,3,0,0,5,0.0,0.12,0.772277
3149,2220-meta.txt,fake,https://www.diariodobrasil.org/uma-historia-de-superacao-chines-estreia-nas-passarelas-aos-79-anos-me-preparo-ha-60-anos-para-este-momento/,165,22,0,7,4,0,8,0.00657895,0.19403,0.703947
3150,955-meta.txt,fake,https://www.diariodobrasil.org/pessoas-sensiveis-ao-gluten-podem-desencadear-mais-de-55-doencas-algumas-delas-fatais/,1177,159,10,84,0,1,102,0.00776699,0.326389,0.452427
3151,1574-meta.txt,fake,https://www.diariodobrasil.org/filha-de-ex-ministro-do-stf-alertou-carmen-lucia-sera-a-coveira-da-suprema-corte/,94,7,0,2,0,0,5,0.0,0.075,0.753247
3152,2957-meta.txt,fake,https://www.diariodobrasil.org/o-antagonista-lula-pode-ser-preso-antes-do-impeachment/,124,20,1,2,0,0,6,0.0,0.0689655,0.714286
3153,2100-meta.txt,fake,https://www.diariodobrasil.org/delcidio-solta-a-primeira-bomba-e-entrega-lula-e-dilma-pode-confirmar-ta-tudo-gravado-pelas-cameras23a/,283,32,0,9,0,0,14,0.0,0.115044,0.619835
3154,1814-meta.txt,fake,https://www.diariodobrasil.org/primeira-entrevista-de-alan-ruschel-emociona-o-brasil-e-chega-a-doer-na-gente-forca-garoto-estamos-com-voce/,90,11,0,6,0,0,8,0.0,0.264706,0.753247
3155,1974-meta.txt,fake,https://www.diariodobrasil.org/piloto-da-russia-faz-gesto-obsceno-para-aviao-de-caca-da-alemanha-e-clima-esquenta-no-mar-mediterraneo/,382,44,1,20,0,0,17,0.0058309,0.242647,0.586006
3156,1970-meta.txt,fake,https://www.diariodobrasil.org/cantor-marrone-diz-que-novos-sertanejos-sao-uma-mer-alguem-ai-ja-escutou-a-voz-do-marrone/,168,33,0,5,1,0,19,0.030303,0.238095,0.689394
3157,3335-meta.txt,fake,https://www.diariodobrasil.org/politica-de-dar-nojo-lula-loteou-algo-que-nao-era-dele/,295,29,0,12,0,0,6,0.0,0.178571,0.596774
3158,1883-meta.txt,fake,https://www.diariodobrasil.org/urgencia-na-votacao-de-ontem-no-senado-teve-um-mentor-afirma-jornal/,137,20,0,4,0,0,4,0.0,0.169492,0.649573
3159,2522-meta.txt,fake,https://www.diariodobrasil.org/apos-lesar-milhoes-dos-cofres-publicos-cunha-chora-renuncia-ao-cargo-e-chama-deputados-de-acefalos/,141,18,0,8,0,0,6,0.0,0.263158,0.768595
3160,2808-meta.txt,fake,https://www.diariodobrasil.org/zileide-silva-marcelo-cosme-e-outros-2-jornalistas-da-globo-apanharam-dos-segurancas-de-dilma/,117,12,0,1,0,0,2,0.0,0.0714286,0.705882
3161,544-meta.txt,fake,https://www.diariodobrasil.org/putin-se-o-isis-cometer-sequer-1-atentado-na-russia-a-arabia-saudita-sera-destruida-em-30-minutos/,267,44,3,17,1,0,11,0.00843882,0.234234,0.64135
3162,1654-meta.txt,fake,https://www.diariodobrasil.org/maldade-sem-fim-site-da-wikipedia-publica-morte-de-dona-marisa-leticia-na-data-de-hoje-2401/,230,23,1,5,0,0,9,0.015,0.134146,0.605
3163,3524-meta.txt,fake,https://www.diariodobrasil.org/confusao-no-df-manifestante-da-tiros-para-o-alto-e-deputado-do-pt-e-atingido-por-gas-de-pimenta/,271,36,0,10,0,0,5,0.0,0.110169,0.57438
3164,2478-meta.txt,fake,https://www.diariodobrasil.org/caiado-enquadra-lindbergh-esta-salivando-muito-com-as-pupilas-dilatadas-deveriam-fazer-antidoping-aqui/,382,74,2,19,6,0,30,0.00615385,0.337931,0.541538
3165,2992-meta.txt,fake,https://www.diariodobrasil.org/representacao-feita-na-pgr-podera-cassar-os-direitos-politicos-de-dilma-e-jaques-wagner/,264,30,1,19,0,0,5,0.00819672,0.242991,0.602459
3166,651-meta.txt,fake,https://www.diariodobrasil.org/em-mg-funcionario-ateia-fogo-em-creche-4-criancas-morreram-e-40-pessoas-estao-feridas02/,299,31,0,8,0,0,9,0.00395257,0.126126,0.640316
3167,2836-meta.txt,fake,https://www.diariodobrasil.org/cardozo-confessa-que-se-encontrou-com-maranhao-para-travar-impeachment/,164,25,0,5,0,0,8,0.0,0.173913,0.65493
3168,127-meta.txt,fake,https://afolhabrasil.com.br/politica/hartung-demite-autoras-da-piada-sobre-o-dia-jornalista/,493,60,3,20,5,3,36,0.00902935,0.224719,0.534989
3169,2200-meta.txt,fake,https://www.diariodobrasil.org/jornal-descobre-que-temer-estaria-negociando-com-mst-por-debaixo-dos-panos/,265,42,2,11,0,0,8,0.00444444,0.203883,0.68
3170,2318-meta.txt,fake,https://www.diariodobrasil.org/frances-ainda-nao-se-conformou-com-a-derrota-e-continua-provocando-torcida-de-mer/,137,20,0,5,2,0,9,0.0366972,0.26,0.752294
3171,1894-meta.txt,fake,https://www.diariodobrasil.org/sobrevivente-da-tragedia-aerea-diz-que-nao-morreu-porque-seguiu-protocolo-de-seguranca/,152,21,1,5,2,0,13,0.0,0.131148,0.727273
3172,85-meta.txt,fake,https://afolhabrasil.com.br/politica/presidente-temer-teme-ser-assassinado/,243,37,2,12,3,0,12,0.0,0.19,0.655814
3173,2929-meta.txt,fake,https://www.diariodobrasil.org/o-jogo-virou-os-aliados-do-governo-querem-fora-dilma-brasil-sil-sil/,79,10,0,2,0,0,4,0.0,0.151515,0.768116
3174,2432-meta.txt,fake,https://www.diariodobrasil.org/em-video-merval-pereira-da-esculacho-antologico-em-dilma-guerrilheira-nunca-lutou-pela-democracia/,144,22,1,6,0,0,8,0.0,0.307692,0.690265
3175,996-meta.txt,fake,https://www.diariodobrasil.org/nota-fiscal-emitida-pela-petrobras-mostra-que-gasolina-e-vendida-a-r-159-para-a-bolivia/,148,19,0,9,0,0,2,0.0,0.192982,0.651515
3176,2481-meta.txt,fake,https://www.diariodobrasil.org/crucifixo-esculpido-por-aleijadinho-que-sumiu-do-planalto-apareceu-no-cofre-de-lula/,235,29,0,8,0,0,8,0.0,0.148936,0.626794
3177,1757-meta.txt,fake,https://www.diariodobrasil.org/pais-sem-controle-mais-um-massacre-aconteceu-durante-a-ultima-madrugada-33-presos-foram-mortos33/,116,13,0,3,0,0,4,0.0,0.146341,0.789474
3178,2811-meta.txt,fake,https://www.diariodobrasil.org/casa-branca-promete-apoiar-o-brasil-e-diz-que-confia-nas-instituicoes-do-pais/,119,20,0,6,0,1,6,0.0,0.212766,0.726415
3179,3112-meta.txt,fake,https://www.diariodobrasil.org/coreia-do-norte-lanca-dois-misseis-e-japao-entra-em-estado-de-alerta/,159,18,0,10,0,0,2,0.0,0.241935,0.628378
3180,394-meta.txt,fake,https://www.diariodobrasil.org/cliente-pede-frango-e-leva-rato-frito-em-rede-de-fast-food/,338,57,2,11,3,0,29,0.00684932,0.223077,0.616438
3181,2247-meta.txt,fake,https://www.diariodobrasil.org/bonner-e-fatima-anunciam-separacao-em-respeito-aos-amigos-e-fas-comunicamos-que-estamos-nos-separando/,68,11,0,4,0,0,2,0.0,0.275862,0.793103
3182,2686-meta.txt,fake,https://www.diariodobrasil.org/jornalista-que-entrevistou-dilma-recebeu-r-814-mil-do-governo-petista-em-2016/,202,25,0,11,0,0,7,0.0,0.253333,0.67052
3183,2894-meta.txt,fake,https://www.diariodobrasil.org/vereador-do-pt-e-flagrado-navegando-em-site-adulto-durante-sessao-na-camara-municipal/,203,28,2,12,0,0,10,0.0233918,0.272727,0.596491
3184,877-meta.txt,fake,https://www.diariodobrasil.org/peticao-online-pedindo-impeachment-de-mendes-ultrapassa-800-mil-assinaturas-meta-e-1-milhao/,160,21,0,10,0,0,3,0.0215827,0.28125,0.690647
3185,2030-meta.txt,fake,https://www.diariodobrasil.org/carmen-lucia-nao-vai-se-encontrar-com-renan-amanha-conforme-ele-queria/,143,18,0,4,0,0,10,0.0,0.25,0.658333
3186,1453-meta.txt,fake,https://www.diariodobrasil.org/a-fruta-que-cura-12-tipos-de-cancer-e-tem-efeito-10-mil-vezes-mais-eficaz-que-a-quimioterapia/,258,36,0,26,0,0,13,0.00869565,0.362745,0.678261
3187,2980-meta.txt,fake,https://www.diariodobrasil.org/lula-pensa-que-manda-no-brasil-e-diz-que-assumira-casa-civil-na-quinta-feira/,226,35,1,4,0,0,5,0.00497512,0.134831,0.621891
3188,2794-meta.txt,fake,https://www.diariodobrasil.org/mais-uma-farsa-de-lula-a-verdade-sobre-o-falso-garcom-que-foi-demitido-por-michel-temer/,392,55,1,15,0,0,18,0.00294118,0.263514,0.529412
3189,883-meta.txt,fake,https://www.diariodobrasil.org/cena-patetica-colocaram-lula-dentro-de-um-fusquinha-para-aparentar-humildade/,162,25,1,7,0,0,7,0.0,0.257576,0.713235
3190,1492-meta.txt,fake,https://www.diariodobrasil.org/a-reportagem-que-causou-a-prisao-de-dois-reporteres-na-venezuela-sob-a-falsa-acusacao-de-terrorismo/,125,12,1,8,0,0,4,0.0183486,0.1875,0.697248
3191,849-meta.txt,fake,https://www.diariodobrasil.org/nos-proximos-diasjapao-e-coreia-do-norte-podem-dar-inicio-a-um-conflito-belico-de-proporcoes-mundiais/,216,27,3,16,0,0,4,0.0,0.285714,0.673367
3192,1191-meta.txt,fake,https://www.diariodobrasil.org/procurador-do-df-conclui-que-dilma-nao-cometeu-crime-ela-quer-voltar-e-demitir-todo-mundo/,163,33,3,6,1,0,10,0.0,0.246154,0.714286
3193,3213-meta.txt,fake,https://www.diariodobrasil.org/grupo-flagra-deputado-denunciado-na-lava-jato-e-danca-quadrilha-em-volta-do-petista/,117,18,0,5,0,0,4,0.00961538,0.153846,0.692308
3194,1405-meta.txt,fake,https://www.diariodobrasil.org/prefeito-eleito-em-bh-detona-aecio-neves-nao-tenho-medo-e-nao-sou-de-brincadeira-o-principe-aecio-vai-pra-cadeia12/,113,20,1,0,1,0,5,0.0,0.104167,0.655556
3195,2259-meta.txt,fake,https://www.diariodobrasil.org/dilmarvore-dilma-se-compara-a-uma-arvore-e-diz-que-esta-sofrendo-um-ataque-de-fungos/,94,20,3,2,0,0,7,0.0,0.1,0.662651
